external_id,provider_external_id,provider_name,provider_match,parent_provider_canonical,resource_name,legacy_schema_category,category,current_app_category,subcategory,legacy_subcategory,street,city,state,zip,phone,email,website,hours_summary,description,eligibility_notes,service_area,walk_ins_accepted,requires_id,requires_referral,beds_total,beds_available,availability_status,verification_status,is_active,source_urls,source_type,confidence,lat,lng,geocode_status,is_map_ready,import_priority,import_status,import_notes,access_type,geocode_source_url,population_served,provider_type,facility_features,tags
resource_dawn_center_dv_services_24_hour_hotline,provider_dawn_center,Dawn Center DV Services,Dawn Center DV Services,Dawn Center DV Services,24-Hour Hotline,other,crisis_services,other,hotline,crisis_hotline,,,,FL,352-686-8430,,https://www.dawncenter.org/,,Domestic violence hotline candidate.,Phone-only crisis resource; do not map shelter location.,Hernando County,false,,,unknown,pending,true,https://www.dawncenter.org/,organization_site,high,,,confidential_no_map,false,high,needs_review,Hotline only; no map marker.,phone_intake,,general,nonprofit,,"domestic_violence,hotline,confidential_location"
resource_casa_pinellas_emergency_shelter_intake,provider_casa_pinellas,CASA Pinellas,CASA Pinellas,CASA Pinellas,Emergency Shelter Intake,shelter,shelter,shelter,dv,domestic_violence_shelter,,St. Petersburg,FL,33701,727-895-4912,,https://casa-stpete.org/,,Domestic violence emergency shelter intake candidate.,Use hotline/intake/public office only. Do not map confidential shelter location.,Pinellas County,false,,,unknown,pending,true,https://casa-stpete.org/,organization_site,high,27.77189,-82.63835,zip_centroid_estimate,true,high,ready_for_import,Public/city-level coordinate only; confirm safe public office before map marker.,confidential_phone_web,,general,nonprofit,,"domestic_violence,hotline,confidential_location"
resource_pinellas_hope_catholic_charities_food_pantry_and_basic_needs,provider_pinellas_hope_catholic_charities,Pinellas Hope (Catholic Charities),Pinellas Hope / Catholic Charities,Pinellas Hope (Catholic Charities),Food Pantry and Basic Needs,food,food,food,pantry,food_pantry,5726 126th Ave N,Clearwater,FL,33760,,,https://www.ccdosp.org/pinellas-hope/,,Food/basic needs candidate.,Verify whether restricted to residents before import.,Pinellas County,true,,,unknown,pending,true,https://www.ccdosp.org/pinellas-hope/,organization_site,high,27.8836,-82.7167,address_verified,true,medium,ready_for_import,,physical_site,,general,"nonprofit,faith_based",,walk_in_friendly
resource_salvation_army_st_petersburg_emergency_shelter,provider_salvation_army_st_petersburg,Salvation Army St. Petersburg,Salvation Army St. Petersburg,Salvation Army St. Petersburg,Emergency Shelter,shelter,shelter,shelter,emergency,emergency_shelter,,St. Petersburg,FL,33701,,,https://salvationarmyflorida.org/,,Emergency shelter candidate.,Verify address/intake before import.,Pinellas County,true,,,unknown,pending,true,https://salvationarmyflorida.org/,organization_site,medium,,,zip_centroid_estimate,false,medium,needs_review,Needs exact geocode/address before map import.,physical_site,,general,faith_based,,walk_in_friendly
resource_pinellas_county_behavioral_health_crisis_support,provider_pinellas_county_behavioral_health,Pinellas County Behavioral Health,Pinellas County Behavioral Health,Pinellas County Behavioral Health,Crisis Support,other,medical,medical,counseling,behavioral_health,,Pinellas County,FL,,,,https://pinellas.gov/,,Behavioral health crisis support candidate.,Verify exact contact and location model before import.,Pinellas County,false,true,false,unknown,pending,true,https://pinellas.gov/,county_government_site,high,27.8764,-82.7779,zip_centroid_estimate,true,medium,ready_for_import,County-level coordinate estimate; review before live map placement.,phone_web_intake,,general,government,,
resource_tampa_crossroads_athena_house_female_veterans_transitional_housing,provider_tampa_crossroads,Tampa Crossroads,Tampa Crossroads,Tampa Crossroads,Athena House - Female Veterans Transitional Housing,shelter,shelter,shelter,transitional,transitional_housing,,Tampa,FL,33603,,,https://tampacrossroads.com/,,Female veterans transitional housing candidate.,Verify current address/intake and confidentiality before import.,Hillsborough County,false,true,true,,1200,unknown,verified_web,true,https://tampacrossroads.com/,organization_site,high,,,address_verified,false,high,needs_review,Transitional housing address/intake should be verified before map import.,confidential_phone_web,,"veterans,women",nonprofit,,veterans
resource_tampa_crossroads_veterans_assistance_center,provider_tampa_crossroads,Tampa Crossroads,Tampa Crossroads,Tampa Crossroads,Veterans Assistance Center,other,community_center,other,drop_in_center,service_center,,Tampa,FL,33603,,,https://tampacrossroads.com/,,Veterans assistance center candidate.,Verify exact public location before import.,Hillsborough County,false,true,false,unknown,verified_web,true,https://tampacrossroads.com/,organization_site,high,27.985,-82.46,zip_centroid_estimate,true,medium,ready_for_import,City/ZIP-level coordinate estimate; verify exact site before live map placement.,physical_site,,veterans,nonprofit,,veterans
resource_boley_centers_permanent_supportive_housing,provider_boley_centers,Boley Centers,Boley Centers,Boley Centers,Permanent Supportive Housing,other,housing_assistance,other,permanent_supportive,permanent_supportive_housing,445 31st St N,St. Petersburg,FL,33713,727-821-4819,,https://boleycenters.org/,,Permanent supportive housing candidate.,Verify program intake/waitlist process before import. Public HQ used; housing sites vary.,Pinellas County,false,true,true,,1200,unknown,verified_web,true,https://boleycenters.org/,organization_site,high,27.7825,-82.6735,zip_centroid_estimate,true,high,ready_for_import,"Public HQ; organization reports 50+ locations and 1,200+ residential beds across Pinellas.",physical_site,,general,nonprofit,,
resource_boley_centers_veterans_housing_program,provider_boley_centers,Boley Centers,Boley Centers,Boley Centers,Veterans Housing Program,other,housing_assistance,other,housing_navigation,veteran_housing_support,445 31st St N,St. Petersburg,FL,33713,727-821-4819,,https://boleycenters.org/,,Veterans housing/support program candidate.,Verify eligibility and site model before import.,Pinellas/Hillsborough/Manatee/Pasco/Sarasota,false,true,true,,1200,unknown,verified_web,true,https://boleycenters.org/,organization_site,high,27.7825,-82.6735,zip_centroid_estimate,true,high,ready_for_import,HQ address shown; program serves multiple counties.,physical_site,,veterans,nonprofit,,veterans
resource_boley_centers_youth_housing_program,provider_boley_centers,Boley Centers,Boley Centers,Boley Centers,Youth Housing Program,shelter,shelter,shelter,youth,youth_shelter,445 31st St N,St. Petersburg,FL,33713,727-821-4819,,https://boleycenters.org/,,Youth housing/support program candidate.,Verify eligibility and site model before import.,Pinellas County,false,true,true,,1200,unknown,verified_web,true,https://boleycenters.org/,organization_site,high,27.7825,-82.6735,zip_centroid_estimate,true,high,ready_for_import,HQ address shown; youth housing locations may differ.,physical_site,,youth,nonprofit,,
resource_boley_centers_residential_housing_for_people_with_mental_health_disabilities,provider_boley_centers,Boley Centers,Boley Centers,Boley Centers,Residential Housing for People with Mental Health Disabilities,other,housing_assistance,other,permanent_supportive,supportive_housing,445 31st St N,St. Petersburg,FL,33713,727-821-4819,,https://boleycenters.org/,,Residential/supportive housing candidate for people with mental health disabilities.,Verify intake and location model before import. Public HQ used; residential locations vary.,Pinellas County,false,true,true,,1200,unknown,verified_web,true,https://boleycenters.org/,organization_site,high,27.7825,-82.6735,zip_centroid_estimate,true,high,ready_for_import,"Public HQ; organization reports 50+ locations and 1,200+ residential beds across Pinellas.",physical_site,,general,nonprofit,,
resource_boley_centers_homeless_outreach_and_supportive_services,provider_boley_centers,Boley Centers,Boley Centers,Boley Centers,Homeless Outreach and Supportive Services,other,community_center,other,supportive_services,supportive_services,445 31st St N,St. Petersburg,FL,33713,727-821-4819,,https://boleycenters.org/,,Homeless outreach/supportive services candidate.,Verify intake model before import.,Pinellas County,false,true,false,unknown,verified_web,true,https://boleycenters.org/,organization_site,high,27.7825,-82.6735,zip_centroid_estimate,true,high,ready_for_import,Public HQ shown; outreach services may be mobile.,physical_site,,general,nonprofit,,
resource_boley_centers_multi_county_supported_housing_network,provider_boley_centers,Boley Centers,Boley Centers,Boley Centers,Multi-County Supported Housing Network,other,housing_assistance,other,permanent_supportive,supportive_housing,445 31st St N,St. Petersburg,FL,33713,727-821-4819,,https://boleycenters.org/,,Multi-county supported housing network candidate.,Verify service area and intake before import. This is a network-level row, not a single site.,"Adults with mental disabilities, homeless, veterans, youth","Pinellas, Hillsborough, Manatee, Pasco, Sarasota Counties (veteran services)",,,,1200,,unknown,verified_web,true,https://boleycenters.org/,organization_site,high,27.7825,-82.6735,zip_centroid_estimate,true,high,ready_for_import,HQ address shown; 50+ supported housing locations throughout Pinellas County at various addresses,physical_site,,"veterans,youth,families",nonprofit,,veterans
